지역,이름,주소,위도,경도
용인시,르헤브드베베,경기도 용인시 수지구 죽전로168번길 3-3 (죽전동),37.32614147,127.1255987
용인시,윤까페,"경기도 용인시 처인구 백암면 백암로 208, 2층",37.16521705,127.3748975
용인시,에스프레소&티(E&T),경기도 용인시 기흥구 죽전로27번길 14-14 (보정동),37.32221433,127.112503
용인시,오디너리 커피,"경기도 용인시 기흥구 평촌3로 30 (동백동, 1층)",37.27913645,127.1530623
용인시,여는,"경기도 용인시 기흥구 흥덕2로105번길 6 (영덕동, 흥덕U프라자101호,102호)",37.2772509,127.0733194
용인시,로텐토르테,"경기도 용인시 처인구 모현읍 외대로 56, 1층",37.33540512,127.2555761
용인시,신디오니스,"경기도 용인시 처인구 금령로40번길 3 (김량장동,(1층))",37.23455726,127.2007964
용인시,도예카페예현,"경기도 용인시 수지구 수지로 64, 102동 지하1층 1호 (상현동, 외 1필지 대진아파트)",37.3086135,127.0765634
용인시,마이유스,"경기도 용인시 기흥구 서그내로 21, 1층 1호 (서천동)",37.24534646,127.0740199
용인시,카파커피,"경기도 용인시 처인구 백옥대로 1137, 1층 (김량장동, 외1필지)",37.2369978,127.2083229
용인시,영어카페시나브로,"경기도 용인시 처인구 양지면 교동로10번길 6, 104호",37.2360137,127.2864722
용인시,오민 OHMIN,"경기도 용인시 기흥구 죽전로15번길 15-2 (보정동,1층)",37.32207089,127.1099981
용인시,디자이너스카페,경기도 용인시 수지구 만현로 17-1 (상현동),37.3140113,127.0890227
용인시,스트릭스알루코(STRIX ALUCO),경기도 용인시 기흥구 죽전로15번길 7-8 (보정동),37.32136681,127.109697
용인시,카파커피,"경기도 용인시 처인구 금어로 2, 1층 123호 (유방동, 인정레포츠센타)",37.2646017,127.2154551
용인시,쥬씨(죽전단국대점),"경기도 용인시 수지구 죽전로 152-1 (죽전동, 단대프라자1  106호)",37.3239809,127.12507
용인시,커피커피룸룸,"경기도 용인시 기흥구 흥덕2로65번길 16-14 (영덕동,1층일부(101호))",37.2738725,127.0724142
용인시,작은콩카페,"경기도 용인시 기흥구 흥덕2로65번길 2 (영덕동, 1층 일부)",37.2734031,127.0738569
용인시,크리에이티브커피,"경기도 용인시 수지구 죽전로144번길 15-9 (죽전동, 1층일부)",37.32293036,127.1249148
용인시,이디야(수지구청점),"경기도 용인시 수지구 풍덕천로 142 (풍덕천동, 1층)",37.32374089,127.0972691
용인시,카페포유(Cafe for you),경기도 용인시 처인구 포곡읍 성산로692번길 32,37.2866014,127.2173438
용인시,몬지벨로,"경기도 용인시 기흥구 죽전로15번길 11-5 (보정동,1층)",37.32152053,127.1098429
용인시,THE PLOT COFFEE(더플롯커피보정동카페거리점),"경기도 용인시 기흥구 죽전로15번길 11-6 (보정동, 101호)",37.32171883,127.1098419
용인시,카페솔루션랩,"경기도 용인시 수지구 신봉1로 107-7, 시골보신탕 1층 일부호 (신봉동)",37.32467447,127.0730308
용인시,스페이스어스,"경기도 용인시 수지구 수지로342번길 34, 5층 일부호 (풍덕천동)",37.32547934,127.0969099
용인시,푸른꿈공동체 그린나래,"경기도 용인시 수지구 풍덕천로96번길 9-1, 1층 (풍덕천동)",37.3207023,127.0938026
용인시,이디야,경기도 용인시 수지구 수지로296번길 51-9 (풍덕천동),37.3219538,127.0949662
용인시,(주)에밀리드바하마,"경기도 용인시 기흥구 어정로 134-24 (중동, 라온705 107호일부)",37.27495314,127.1466859
용인시,zip coffe(집커피),"경기도 용인시 기흥구 용구대로2469번길 20, 113호 (보정동,죽전 자이2차)",37.30850167,127.1062766
용인시,코이누르,"경기도 용인시 기흥구 갈곡로 9, 112호 (구갈동,발해프라자)",37.27219524,127.1291257
용인시,풍경 7080,경기도 용인시 처인구 이동읍 백옥대로 853 (B동 2층),37.2123112,127.2082776
용인시,김복남맥주 용인양지점,"경기도 용인시 처인구 양지면 양지로143번길 1, 1층",37.23479266,127.284187
용인시,에코의 서재,"경기도 용인시 기흥구 죽전로15번길 11-3 (보정동,1층)",37.32152101,127.1099897
용인시,토텐,"경기도 용인시 기흥구 죽전로15번길 15-11 (보정동, 1층)",37.32185303,127.1095365
용인시,카페정글캠프(CAFE Jungle camp),경기도 용인시 처인구 포곡읍 에버랜드로 199,37.28996008,127.2165862
용인시,란다랑 포차,경기도 용인시 수지구 풍덕천로172번길 3-19 (풍덕천동),37.3258812,127.1011179
용인시,커피수다(COFFEE SUDA),"경기도 용인시 수지구 대지로 58 (죽전동, 가동 101호)",37.32846913,127.1150106
용인시,다린,경기도 용인시 수지구 죽전로168번길 39 (죽전동),37.32439737,127.1270521
용인시,우지커피 수지상현점,"경기도 용인시 수지구 만현로 110 (상현동, 원희캐슬프라자 B동 120호,121호)",37.30676003,127.0846083
용인시,마실카페,"경기도 용인시 기흥구 신갈로58번길 14 (신갈동, 1층일부,2~3층일부)",37.27211584,127.1073008
용인시,템프터제이,"경기도 용인시 처인구 양지면 남평로 47, 1층",37.2303764,127.289543
용인시,카페유,경기도 용인시 수지구 문정로7번길 24 (풍덕천동),37.3205578,127.0942839
용인시,떼레노시떼,"경기도 용인시 기흥구 기흥단지로 81-1 (고매동, 1층)",37.22730525,127.1066878
용인시,설빙,"경기도 용인시 기흥구 죽전로 10 (보정동, 장은메디칼프라자 203~204호)",37.32024051,127.109827
용인시,CGV동백,"경기도 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브 7001호일부)",37.2779622,127.1516621
용인시,쎄느어게인,경기도 용인시 수지구 풍덕천로172번길 3-22 (풍덕천동),37.3255979,127.1012663
용인시,그란데(Grande),"경기도 용인시 기흥구 흥덕4로 26 (영덕동, NIS빌딩 102호)",37.27396287,127.0910825
용인시,힐리 스토리,"경기도 용인시 수지구 광교호수로378번길 12 (상현동, 예솔빌딩 1층일부)",37.29772328,127.0806864
용인시,단지국수,경기도 용인시 수지구 수지로342번길 17 (풍덕천동),37.3268116,127.0963836
용인시,아이럽파스타(수지점),"경기도 용인시 수지구 수지로296번길 51-5 101호 (풍덕천동,화강빌딩)",37.3216479,127.094413
용인시,홍,"경기도 용인시 기흥구 동백5로 23, 201호 (중동,명진프라자)",37.2764027,127.1522453
용인시,본까페(Bonne caffee),"경기도 용인시 수지구 죽전로 152-1 102호 (죽전동,단대프라자1차)",37.3239809,127.12507
용인시,Trevi(트레비),"경기도 용인시 기흥구 구성로63번길 56-1 (언남동, 1층 일부)",37.2964346,127.118157
용인시,커피브루,"경기도 용인시 기흥구 동백죽전대로 444 9012호 (중동,쥬네브썬월드빌딩)",37.2779622,127.1516621
용인시,쥬니펀키즈카페,"경기도 용인시 수지구 이현로 115, 310호 (상현동, 상현프라자)",37.3122348,127.0909722
용인시,다락(커피전문점),경기도 용인시 처인구 금령로85번길 16 (김량장동),37.2367139,127.2057415
용인시,까페꼰레체,"경기도 용인시 수지구 만현로 92 116호 (상현동,IT프라자)",37.3084549,127.0848879
용인시,놀러와,"경기도 용인시 수지구 상현로 65 상가동 203호 (상현동,금호베스트빌1차아파트)",37.3045121,127.0793567
용인시,카페폴(CafePAUL),"경기도 용인시 수지구 죽전로 176 (죽전동, 죽전프라자 401호 일부)",37.3261794,127.1250171
용인시,달빛까페,"경기도 용인시 처인구 금령로85번길 8-10 (김량장동,2층)",37.235857,127.2062688
용인시,카페코코빈,경기도 용인시 기흥구 기흥단지로 224 (고매동),37.223658,127.1185532
용인시,공룡,"경기도 용인시 기흥구 마북로 126 (마북동, 현대타운 109호)",37.3014858,127.1216837
용인시,여는,"경기도 용인시 기흥구 흥덕2로105번길 6 (영덕동, 흥덕U프라자 101,102호)",37.2772509,127.0733193
용인시,카피크라시크(Kaffee Klassik),"경기도 용인시 수지구 진산로 100 (풍덕천동, 101호)",37.3196809,127.0978515
용인시,폴스맘베이비키즈카페,"경기도 용인시 기흥구 동백중앙로 265 (중동, 더엠상가 401호)",37.2763212,127.152606
용인시,스카이 라운지(Sky Lounge),"경기도 용인시 수지구 포은대로 499 (죽전동, 아르피아타워 4층 일부)",37.3286755,127.1057723
용인시,카페트래블,"경기도 용인시 기흥구 평촌2로1번길 24 (동백동, 1층)",37.2801577,127.1540456
용인시,커피갤러리,"경기도 용인시 기흥구 평촌1로7번길 6-7, 1층 (동백동)",37.2836828,127.1524063
용인시,더치커피,"경기도 용인시 수지구 만현로 110, A동 123,124호 (상현동, 원희캐슬프라자)",37.3067342,127.0844687
용인시,시즌,경기도 용인시 기흥구 어정로 86 1층 105호 (상하동),37.273715,127.139522
용인시,쉼,"경기도 용인시 기흥구 흥덕중앙로 120 (영덕동,유타워 B109호)",37.2748224,127.0807811
용인시,룩카페,"경기도 용인시 수지구 풍덕천로148번길 3 (풍덕천동, 지하1층)",37.3239517,127.0979697
용인시,기와집커피,"경기도 용인시 처인구 모현읍 오포로 68, 1층",37.3410113,127.1748527
용인시,풀향기,"경기도 용인시 기흥구 상갈로 1 (상갈동,지층)",37.2664859,127.1068826
용인시,라이브포차,"경기도 용인시 처인구 금령로71번길 6-4 (김량장동,지하1층)",37.2354363,127.2046224
용인시,카페컴온,경기도 용인시 처인구 포곡읍 포곡로124번길 15,37.2692963,127.2202936
용인시,아뜨리에주,경기도 용인시 수지구 샘말로 101 (고기동),37.354563,127.0448016
용인시,이벤트,경기도 용인시 수지구 풍덕천로 145 지하 (풍덕천동),37.3242315,127.0973044
용인시,에듀카페,"경기도 용인시 수지구 신봉1로 84, 309호 (신봉동, 신봉종합상가)",37.3236787,127.0764088
용인시,시온갤러리까페(Zion gallery cafe),경기도 용인시 수지구 현암로89번길 22-4 (죽전동),37.3329255,127.1185512
용인시,모멘띠,"경기도 용인시 기흥구 강남로 40 컴플렉스센터 심전생활관 10층 (구갈동,강남대학교)",37.2753813,127.1319932
용인시,레이지&해븐,경기도 용인시 수지구 풍덕천로172번길 3-22 1층 (풍덕천동),37.3255979,127.1012663
용인시,지바(G바),"경기도 용인시 기흥구 동백7로 83, 302호 (동백동,중앙프라자)",37.2816002,127.160318
용인시,바투,경기도 용인시 수지구 풍덕천로96번길 3-12 (풍덕천동),37.3211529,127.0936339
용인시,카페로제(Rose),"경기도 용인시 수지구 풍덕천로 31 (풍덕천동, 신정마을6단지A 중심상가 101호)",37.31835957,127.0868017
용인시,소호,"경기도 용인시 수지구 상현로 119-8 (상현동, 상현마을 성우5차@ 상가동 101호)",37.3088431,127.0838619
용인시,오크트리,경기도 용인시 수지구 죽전로144번길 4-15 1층 (죽전동),37.3231541,127.1229363
용인시,파이현,"경기도 용인시 기흥구 흥덕2로75번길 8 (영덕동, 1층 101호)",37.2743497,127.0731362
용인시,모던,"경기도 용인시 수지구 만현로 100 (상현동,거묵프라자 130호)",37.3077613,127.084639
용인시,모인,경기도 용인시 수지구 죽전로 150 외3필지 단대프라자 3 301호 (죽전동),37.3239007,127.1241334
용인시,소소잡화점,"경기도 용인시 기흥구 서천동로43번길 5-19 (서천동, 1층)",37.2366843,127.0769103
용인시,마을공유지 파지사유,"경기도 용인시 수지구 수풍로131번길 8 (동천동, 1층)",37.33558758,127.0927242
용인시,라마나욧,"경기도 용인시 기흥구 죽현로 51 101,102호 (보정동,혜상빌딩)",37.3194032,127.1164659
용인시,카페마노아(CAFE MANOAH),"경기도 용인시 수지구 광교중앙로 301 (상현동, 드림타워 107호)",37.2968779,127.0686345
용인시,쁠레지르(PLAISIR),"경기도 용인시 수지구 죽전로 176 (죽전동,죽전프라자 105호)",37.3261794,127.1250171
용인시,브런치461(Brunch 461st),"경기도 용인시 기흥구 어정로 100, 113호 (상하동, 조영프라자 )",37.2742992,127.1407746
용인시,에스(s)바,"경기도 용인시 기흥구 동백중앙로 199 (중동, 에이스프라자 201호)",37.2712131,127.1519871
용인시,카페삼삼(33),"경기도 용인시 기흥구 흥덕2로65번길 16-8 (영덕동, 102호)",37.27369878,127.0724616
용인시,와플반트,"경기도 용인시 기흥구 동백3로11번길 3 (중동, 동백역타워 108호)",37.2692924,127.1532122
용인시,파이굽는집,"경기도 용인시 수지구 상현로 103 (상현동, 센트럴아이파크 상가동 103호)",37.3068167,127.0824722
용인시,투스토리(two-story),"경기도 용인시 기흥구 동백중앙로 213 (중동, 101,102호)",37.2721605,127.1509629
용인시,휴(Hu＿),"경기도 용인시 기흥구 구갈로60번길 9 202호 (구갈동,로얄프라자)",37.2797621,127.112302
용인시,슈크레,"경기도 용인시 기흥구 용구대로2469번길 40 (보정동, 유청프라자 103,104,105호)",37.3102589,127.1054426
용인시,다옴,"경기도 용인시 기흥구 구갈로 115-18 상가동 206호 (신갈동,도현현대아파트)",37.2857112,127.1097959
용인시,프로젝트디,"경기도 용인시 기흥구 죽전로15번길 12-16 (보정동, 지하1층)",37.3214267,127.110907
용인시,카페672,"경기도 용인시 기흥구 용구대로 2257-7 (신갈동, 올콘텐츠주건축물제1동 1층일부)",37.2882628,127.1078598
용인시,까페 샤빌레,"경기도 용인시 기흥구 구성3로28번길 30 (청덕동, 가나프라자 II 102,103호)",37.2960273,127.1520699
용인시,헬로우시나브로(sinabro),"경기도 용인시 기흥구 금화로 8-1 (상갈동, 1층)",37.2612434,127.1051619
용인시,로체,경기도 용인시 수지구 성복2로76번길 26-3 외1필지 드림타워 B105호 (성복동),37.3152875,127.0806085
용인시,플라밍고,"경기도 용인시 수지구 성복2로 17 126,127호 (성복동,수지골드프라자)",37.31071,127.081134
용인시,까페 연(YEON),"경기도 용인시 수지구 동천로113번길 10 (동천동, 한빛마을 래미안 이스트팰리스 2단지상가동 2블록-1호)",37.3357563,127.0893819
용인시,몽마르쥬,"경기도 용인시 기흥구 동백5로 17 (중동,동백레이크시티프라자 202호)",37.2766284,127.1518737
용인시,cafe baba(카페바바),"경기도 용인시 기흥구 흥덕2로87번길 18, c동 103호.104호 (영덕동,이시티상가)",37.275747,127.0718296
용인시,캐릭터 키즈카페,"경기도 용인시 수지구 광교중앙로 314 (상현동, 세현빌딩 304,305호)",37.2978143,127.0697745
용인시,날마다소풍,"경기도 용인시 기흥구 새천년로26번길 6 (신갈동, 드림빌딩 101호)",37.28864465,127.1119306
용인시,바르샤바(Warsaw),"경기도 용인시 수지구 광교중앙로295번길 25 (상현동, 광교2차 푸르지오시티A동 109호)",37.2984277,127.0685005
용인시,현지,경기도 용인시 수지구 신봉1로 84 외9필지 신봉종합상가 316호 (신봉동),37.3236787,127.0764088
용인시,체르니,경기도 용인시 수지구 풍덕천로172번길 3-18 (풍덕천동),37.3254809,127.1010743
용인시,베이비키친,경기도 용인시 기흥구 죽전로15번길 6 1층 (보정동),37.3209589,127.1101617
용인시,에코,"경기도 용인시 수지구 죽전로168번길 15-7 (죽전동, 1층)",37.324872,127.1258838
용인시,폴,"경기도 용인시 수지구 정든로6번길 2 (죽전동,그린피아빌딩 115호)",37.3270924,127.1128219
용인시,오리엔탈 숲,경기도 용인시 기흥구 죽전로15번길 11-6 1층 (보정동),37.321653,127.1098016
용인시,해바라기 키즈카페,"경기도 용인시 기흥구 구성로 93, 306호 (언남동,외1필지 언남프라자)",37.2945136,127.1199359
용인시,커피드림,"경기도 용인시 기흥구 평촌1로7번길 6-16 (동백동,1층)",37.2839088,127.1517978
용인시,ING카페,경기도 용인시 수지구 풍덕천로139번길 3 지하1층 (풍덕천동),37.3239259,127.0963789
용인시,수수꽃달이,"경기도 용인시 처인구 금령로90번길 1, 1층 (김량장동, 외2필지)",37.2351899,127.2064586
용인시,애플트리,경기도 용인시 수지구 신봉2로 2 외7필지 센트럴500상가동 119호 (신봉동),37.3231732,127.0778863
용인시,카페앤카페,경기도 용인시 수지구 문정로 40 (풍덕천동),37.3241524,127.094856
용인시,발리,"경기도 용인시 수지구 풍덕천로148번길 5-5 (풍덕천동,지하1층)",37.3240686,127.0981842
용인시,로고스(Logos),"경기도 용인시 기흥구 용구대로2335번길 31 (마북동, 1층)",37.2971565,127.1072181
용인시,노브힐,"경기도 용인시 수지구 신봉1로 114 외1필지  B동 102호 (신봉동,대흥빌딩)",37.3251493,127.0732737
용인시,아이시스커피프린스,"경기도 용인시 수지구 신봉1로 395-4 (신봉동, 1층)",37.3337309,127.0464488
용인시,애반,"경기도 용인시 기흥구 동백중앙로 191 701호 (중동,씨티프라자)",37.2707975,127.1528544
용인시,이야기,"경기도 용인시 기흥구 용구대로2394번길 27 (마북동,삼성래미안1차 단지내 분산상가 101,102호)",37.2990447,127.1116081
용인시,티리움,"경기도 용인시 수지구 포은대로 499 (죽전동, 아르피아스포츠센터 1층)",37.3286755,127.1057723
용인시,페페,"경기도 용인시 처인구 포곡읍 포곡로234번길 22-1, 1층",37.2754588,127.2301996
용인시,랜슬럿,경기도 용인시 수지구 수지로296번길 51-5 2층 (풍덕천동),37.3216479,127.094413
용인시,베러스윗,"경기도 용인시 기흥구 죽전로 3 (보정동, 메트로프라자 203호)",37.3206805,127.1090782
용인시,Urban Glade(어반글레이드),경기도 용인시 기흥구 죽전로15번길 8-7 1층 (보정동),37.321292,127.1104668
용인시,씨알(CR),"경기도 용인시 기흥구 신구로 24 (구갈동, 1층일부)",37.2741512,127.1096104
용인시,핸드릭스커피(HENDRIX COFFEE),"경기도 용인시 수지구 동천로 210 (동천동, 이스트빌 지하2층101호)",37.3385606,127.080971
용인시,파파스키친,"경기도 용인시 수지구 광교호수로378번길 4-33 (상현동, 1층)",37.2966006,127.0802171
용인시,팔공티 단국대점,"경기도 용인시 수지구 죽전로 152-1 (죽전동, 단대프라자 102호)",37.32403058,127.1250787
용인시,커피를 부탁해,"경기도 용인시 수지구 광교호수로 411 (상현동, 1층일부)",37.3009878,127.0814397
용인시,오버더문,"경기도 용인시 기흥구 갈곡로7번길 3 (구갈동, 1층)",37.27202256,127.1286754
용인시,마네,"경기도 용인시 수지구 성복2로 92 (성복동,라미엔느 1층)",37.3154798,127.0758594
용인시,카페테리아 단풍마루,경기도 용인시 기흥구 동탄기흥로 712 (고매동),37.2225491,127.0991605
용인시,더카페,"경기도 용인시 기흥구 동백중앙로 358-6 (동백동,동백프라자 302호)",37.2821595,127.1597666
용인시,촌딱포차,"경기도 용인시 처인구 금령로85번길 5 (김량장동,2층)",37.23579539,127.205673
용인시,꿈꾸는다락방,"경기도 용인시 수지구 죽전로 150, B104호 (죽전동, 단대프라자3)",37.3238194,127.1243815
용인시,셰하노이(ChezHanoi),"경기도 용인시 수지구 포은대로 536 (죽전동,신세계백화점 경기점 7층)",37.324647,127.1068499
용인시,이브아르까페,"경기도 용인시 수지구 성복2로 51 109동 110호 (성복동,데이파크)",37.3132345,127.0785533
용인시,뮌헨아이스펍,"경기도 용인시 수지구 용구대로 2787 (죽전동,1,2층)",37.3343945,127.1085446
용인시,제이에스비((주)한국바리스타로스팅협회),"경기도 용인시 기흥구 탑실로 32 (공세동, 탑실프라자 301호)",37.2388998,127.110179
용인시,카페본프레,"경기도 용인시 수지구 상현로 142 (상현동, 1층)",37.3100943,127.0855552
용인시,지에이치지엠 카페(GHGM Cafe),"경기도 용인시 수지구 동천로 287 (동천동, 1층)",37.3391153,127.0728805
용인시,레드(RED),"경기도 용인시 기흥구 구갈로60번길 19 (구갈동,금강프라자 108호)",37.27995133,127.1134981
용인시,카페 맑음,경기도 용인시 기흥구 죽전로15번길 15-6 (보정동),37.3219864,127.1098021
용인시,씨크릿,"경기도 용인시 기흥구 죽전로 50 2층 203호 (보정동,센타프라자)",37.3201803,127.1142107
용인시,혜윰,"경기도 용인시 수지구 고기로415번길 14-3 (고기동, 1층)",37.3587532,127.0644105
용인시,압구정볶는커피용인동천점,"경기도 용인시 수지구 동천로135번길 21, 12,13호호 (동천동,한빛마을래미안이스트팰리스3단지상가동)",37.3339148,127.088989
용인시,갤러리카페,"경기도 용인시 처인구 중부대로 1404, 1층 (김량장동, 외4필지)",37.232579,127.1999045
용인시,엔제리너스,"경기도 용인시 수지구 성복2로 51 (성복동,에이동 105.106호)",37.3132345,127.0785533
용인시,열아홉번째홀,"경기도 용인시 수지구 죽전로 248 5층 (죽전동,현대프라자)",37.3317084,127.1281065
용인시,뜰사랑,"경기도 용인시 수지구 이종무로 117-15 (고기동,(1,2층))",37.357897,127.044194
용인시,연리지,경기도 용인시 기흥구 죽전로15번길 7-7 (보정동),37.3210945,127.1096316
용인시,카페아미,"경기도 용인시 기흥구 기흥단지로 49 (고매동, 1층)",37.22554852,127.1042847
용인시,더스토리,"경기도 용인시 처인구 금령로187번길 7 (마평동,1층)",37.23462371,127.2168273
용인시,플라워카페 나무기린,"경기도 용인시 처인구 금령로90번길 3-4 (김량장동,외 1필지 (1층))",37.2349379,127.2063227
용인시,카페렌토(cafe Lento),"경기도 용인시 기흥구 서천동로43번길 5-10 (서천동, 1층)",37.23703874,127.0774263
용인시,이층까페,"경기도 용인시 처인구 금령로85번길 5 (김량장동,2층)",37.235741,127.2056262
용인시,까페아이디(cafe I.D),"경기도 용인시 기흥구 구성로 103 (언남동, 멀티프라자 101호)",37.2939002,127.1207132
용인시,비스트로나인(Bistro 9),"경기도 용인시 처인구 금령로 62, 701호 (김량장동,위너스프라자)",37.2345196,127.2032339
용인시,브레이크타임,"경기도 용인시 수지구 상현로 65 상가동 203호 (상현동,금호베스트빌1차아파트)",37.3045121,127.0793567
용인시,주에뜨레,"경기도 용인시 기흥구 강남로 13 108호 (구갈동,스카이프라자)",37.2717646,127.1269361
용인시,키친,"경기도 용인시 수지구 대지로 129 (죽전동, 102호)",37.32998355,127.1232744
용인시,더컵(The Cup),"경기도 용인시 기흥구 신촌로73번길 9 (보정동,1층)",37.3073153,127.1124885
용인시,쌈플라워카페(Ssam flower cafe),"경기도 용인시 수지구 현암로89번길 18-22 (죽전동,1층)",37.3324561,127.119487
용인시,까페 마이스토리,"경기도 용인시 기흥구 강남동로 19 (구갈동, 104호)",37.2709329,127.1295165
용인시,더슈퍼독(Thesuperdog),"경기도 용인시 처인구 중부대로 1597, 2층 (마평동)",37.2334411,127.2220725
용인시,브러쉬(BRUSH),"경기도 용인시 기흥구 죽전로15번길 15-5 (보정동,1층)",37.3217611,127.1098018
용인시,요거프레소 단대점,"경기도 용인시 수지구 죽전로 150, 104호 (죽전동, 단대프라자II)",37.3238194,127.1243815
용인시,카페로제(Rose),"경기도 용인시 수지구 풍덕천로 31 (풍덕천동, 신정마을6단지A 중심상가 107호)",37.31835957,127.0868017
용인시,카페 블루하라,"경기도 용인시 기흥구 한보라2로14번길 8-2 (보라동,1층)",37.2535434,127.1109903
용인시,루츠커피랩(ROOTS COFFEE Lab),"경기도 용인시 기흥구 서천동로43번길 5-20, JHOUSE 1층 일부호 (서천동)",37.23639627,127.0767309
용인시,플라리네,,37.323675,127.1246069
용인시,이안,"경기도 용인시 수지구 성복2로 17 (성복동,수지골드프라자1 B116)",37.31074141,127.0812686
용인시,요거프레소 단국대점,"경기도 용인시 수지구 죽전로 150-1 104호 (죽전동,단대프라자II)",37.323675,127.1246069
용인시,커피공감,"경기도 용인시 수지구 만현로 120, -동 119호 (상현동,SR프라자)",37.3060944,127.0846372
용인시,자히르,"경기도 용인시 수지구 풍덕천로139번길 8-1 (풍덕천동,지상 2층)",37.3244846,127.096357
용인시,녹우(NOGU),경기도 용인시 처인구 용인대학로 62 나동 1층 (역북동),37.233202,127.1760387
용인시,까페드런들,"경기도 용인시 수지구 광교중앙로 320 (상현동, 광교스타지 109호)",37.2982918,127.0699102
용인시,쉬크,"경기도 용인시 처인구 금령로 26 (김량장동,(지하1층))",37.2345809,127.1989067
용인시,고트엠,"경기도 용인시 수지구 만현로 105 (상현동, 쌍용1차@상가 202호)",37.3060108,127.0882466
용인시,자스민,,37.25246,127.0919396
용인시,카페디아떼광교점,"경기도 용인시 수지구 광교중앙로 319 (상현동, 광교스타천빌딩 109,110호)",37.2984274,127.0690532
용인시,카페테라스,"경기도 용인시 처인구 이동읍 이원로 637-1, 1동 2층",37.162171,127.2529056
용인시,만나까페,경기도 용인시 처인구 이동읍 경기동로 690 (송전리),37.139507,127.196624
용인시,르블랑,경기도 용인시 기흥구 죽전로15번길 12-12 (보정동),37.3214269,127.1107716
용인시,엔학고레,"경기도 용인시 처인구 고림로 216, 가동 (고림동,외2필지 (2층))",37.2499633,127.2235405
용인시,허밍그로우브,"경기도 용인시 처인구 고림로166번길 34, 1~2층 (고림동)",37.24410931,127.2220922
용인시,코코브루니경기점(신세계백화점),"경기도 용인시 수지구 포은대로 536 (죽전동, 신세계백화점 2층)",37.324647,127.1068499
용인시,바람,"경기도 용인시 기흥구 한보라1로64번길 6 106호 (보라동,우리프라자)",37.2503844,127.1069394
용인시,레이지긱,"경기도 용인시 수지구 죽전로144번길 7-5, 102-2호 (죽전동,단대로데오타워)",37.32358607,127.1241892
용인시,홍베이팡 용인한보라마을점,"경기도 용인시 기흥구 한보라2로 188 (공세동, 서원프라자 106호)",37.24410468,127.1058789
용인시,동그라미,경기도 용인시 수지구 풍덕천로 138-1 지하1층 (풍덕천동),37.323484,127.096886
용인시,코코블럭,"경기도 용인시 수지구 동천로 137, 3층 (동천동, 동천프라자)",37.33730454,127.0887638
용인시,EDEN(에덴),"경기도 용인시 기흥구 흥덕2로87번길 18, C동 207호 (영덕동,용인흥덕판매시설)",37.275909,127.0721905
용인시,프로방스벨루카,경기도 용인시 기흥구 죽전로15번길 7-14 1층 (보정동),37.321284,127.1093498
용인시,프네트르,"경기도 용인시 처인구 명지로 113 (역북동,1층)",37.2261421,127.1883511
용인시,에이치(cafe H),"경기도 용인시 기흥구 동백죽전대로 509 (동백동, 외1필지 2동 3층)",37.2839011,127.1507379
용인시,낭만시대,"경기도 용인시 수지구 문인로31번길 3-3 (풍덕천동, 지하1층)",37.3328436,127.0994365
용인시,CREA(크레아),"경기도 용인시 기흥구 동백3로11번길 8, 103호 (중동, 동백브이타운)",37.26954428,127.1535509
용인시,커피엔(Coffee N),"경기도 용인시 기흥구 보정로 32 (보정동, 지젤스포츠클럽 206호일부)",37.31393,127.1111557
용인시,수에트리,"경기도 용인시 기흥구 죽전로15번길 11-13 (보정동, 1층 일부)",37.3214281,127.10935
용인시,토스트n커피,"경기도 용인시 기흥구 신구로12번길 12-1 (신갈동, 1층일부)",37.2734022,127.110906
용인시,마고,경기도 용인시 수지구 동백죽전대로 1157 (죽전동),37.3319804,127.1175794
용인시,죽전커피집,"경기도 용인시 수지구 죽전로168번길 19-5 (죽전동, 1층)",37.32453897,127.1256351
용인시,까페테라스(cafe Terrace),경기도 용인시 수지구 수지로227번길 6 지하1층 (신봉동),37.321286,127.0841121
용인시,슬로우,"경기도 용인시 기흥구 보정로 117, 152호 (보정동, CH리베로 )",37.3197567,127.1142665
용인시,드림카페,"경기도 용인시 처인구 금령로90번길 7 (김량장동,외 1필지 2층)",37.2344143,127.2068735
용인시,카페테라스,"경기도 용인시 수지구 수지로227번길 6 (신봉동,외 1필지 지하1층)",37.321286,127.0841121
용인시,이루아,경기도 용인시 수지구 풍덕천로139번길 7 2층 (풍덕천동),37.3241513,127.0961648
용인시,오크트리,"경기도 용인시 수지구 죽전로144번길 4-15 (죽전동,1층)",37.32320373,127.123006
용인시,개울가,,37.3427022,127.0975758
용인시,카페루멘,"경기도 용인시 기흥구 서천동로43번길 9-11 (서천동, 1층일부)",37.2369362,127.0775303
용인시,레미니스,경기도 용인시 기흥구 기흥단지로 53 (고매동),37.2256892,127.1045505
용인시,첼로,경기도 용인시 기흥구 상갈로23번길 5 101호 (상갈동),37.2684319,127.1071333
용인시,고양이카페(Tea-Cat),"경기도 용인시 기흥구 죽전로 7 (보정동, 하이프라자 205호)",37.3206802,127.1094392
용인시,로스도스(LosDos),"경기도 용인시 수지구 수지로113번길 12 (성복동,101,102,103호)",37.313181,127.0776959
용인시,로뎀,경기도 용인시 수지구 현암로89번길 20 (죽전동),37.3327633,127.118551
