지역,이름,주소,위도,경도
부천시,경원대태권도장,경기도 부천시 소사구 성주로 257 (심곡본동),37.48130118,126.7818115
부천시,대망태권도체육관,경기도 부천시 오정구 소사로794번길 27  (원종동),37.52766953,126.8064466
부천시,팀 몬스터 복싱,"경기도 부천시 소사구 옥길로 110-25, 부천옥길대우센트럴프라자 401호 (옥길동)",37.46691837,126.8235184
부천시,연세 엘리트 태권스쿨,"경기도 부천시 원미구 부천로147번길 24  (심곡동,2층)",37.49766774,126.7844604
부천시,청지회에이스태권스쿨,"경기도 부천시 원미구 중동로 166, 4층 (중동, 건영2차상가)",37.49320078,126.7674215
부천시,청무검도관,"경기도 부천시 원미구 조마루로285번길 60, 401호 (중동, 상지프라자)",37.500072,126.7752058
부천시,상동용인대태권도체육관,"경기도 부천시 원미구 소향로 17,  502호 (상동)",37.50409492,126.7496881
부천시,잽주다복싱클럽(복싱은잽주다),"경기도 부천시 원미구 중동로254번길 78, 필타운 B01호 (중동)",37.50159148,126.7731208
부천시,용인대석사한가림태권도장,"경기도 부천시 원미구 조마루로 233, 동성상가동 302호 (중동, 미리내마을)",37.49848931,126.7699492
부천시,부천 중상동 유도짐,"경기도 부천시 원미구 석천로 174, 하성빌딩 B101호 (중동)",37.5027821,126.763074
부천시,경희대석사비룡태권도장,"경기도 부천시 원미구 중동로 168, 404호 (중동)",37.49475199,126.7675648
부천시,XXX BOXING,"경기도 부천시 원미구 석천로 171, 중동프라자 309, 310호 (중동)",37.50299495,126.7625175
부천시,팀태권도장,"경기도 부천시 원미구 계남로 257, 2층 (중동, 동진빌딩)",37.50639527,126.7774641
부천시,샤이닝,"경기도 부천시 원미구 부흥로 258, 일산빌딩 5층 (중동)",37.49501835,126.771284
부천시,라온킥복싱 부천점,"경기도 부천시 원미구 상동로 81, 센타프라자 201호 (상동)",37.50459876,126.7523871
부천시,경희대대웅태권도체육관,"경기도 부천시 원미구 부흥로 431, 2층3층 (심곡동)",37.48818898,126.7880121
부천시,즐거운태권도,"경기도 부천시 소사구 소안로 20, 상가2층호 (괴안동, 삼익세라믹아파트)",37.47515138,126.8024424
부천시,용인대송일백호태권도장,경기도 부천시 소사구 경인로60번길 20 (송내동),37.48280006,126.761766
부천시,부천 라온태권도,"경기도 부천시 오정구 수도로 65, 2층 (삼정동)",37.5145362,126.773346
부천시,프로 스크린골프,"경기도 부천시 원미구 상동로117번길 49,  201호 (상동,아트프라자)",37.50774252,126.7506586
부천시,한국 꿈나무 태권도,"경기도 부천시 원미구 중동로85번길 7, 2층 (상동)",37.48751407,126.7646492
부천시,백호태권도,경기도 부천시 송내대로265번길 67,37.50724668,126.7549177
부천시,예스복싱 소사점,"경기도 부천시 소사구 소사로 257, 204호 (소사본동)",37.48122853,126.7951924
부천시,하람태권도장,"경기도 부천시 원미구 중동로248번길 52, 504호 (중동)",37.50118571,126.7716313
부천시,이병철황룡태권도장,"경기도 부천시 원미구 계남로 165, 상가동 지층 1호 (중동, 은하마을주공아파트)",37.50762125,126.7672467
부천시,진스태권도장,"경기도 부천시 원미구 신흥로 150, 위브더스테이트 상가7동 114호 (중동)",37.49709882,126.7783569
부천시,거인합기스쿨,"경기도 부천시 원미구 지봉로115번길 12, 2층 (역곡동)",37.4890417,126.8117471
부천시,정도태권도장 블랙,"경기도 부천시 원미구 석천로 94, 경동빌딩 5층 (중동)",37.49585022,126.761547
부천시,고려라온태권도장,"경기도 부천시 원미구 부흥로 133, 301호 (중동)",37.49738443,126.7575385
부천시,용인대 큰나라 태권도,"경기도 부천시 원미구 계남로 202, 지층1호 (중동)",37.50707549,126.770816
부천시,부천한국체대입시,"경기도 부천시 원미구 길주로 246, B102호 (중동)",37.50330955,126.7696308
부천시,중동정도태권도장,"경기도 부천시 원미구 석천로 107, 상가동 301~302호 (중동, 보람마을 동남아파트)",37.49686684,126.7612429
부천시,경희대금성태권도장,"경기도 부천시 원미구 옥산로 81, 2층 (중동)",37.50089227,126.7796327
부천시,비앤지 주짓수&합기도,"경기도 부천시 소사구 중동로 57, 상가동 219호 (송내동)",37.485319,126.763879
부천시,국가대표 가온 태권도장,"경기도 부천시 원미구 옥산로 71, 꿈마을 201~203호 (중동)",37.49988923,126.7806945
부천시,용인대 소일체육관,"경기도 부천시 소사구 소사로102번길 47 (소사본동, 소사청구아파트)",37.46886654,126.8005105
부천시,부천태권도장,"경기도 부천시 원미구 계남로 127, 302호 (중동)",37.50850537,126.763029
부천시,K.T.M 차오름 태권도장,"경기도 부천시 원미구 중동로 329, 덕유마을 상가 지층호 (중동)",37.509284,126.7693915
부천시,빛차올태풍태권도장,"경기도 부천시 소사구 경인로216번길 47, 2층 (심곡본동)",37.48121441,126.7794032
부천시,K-MMA 공도관,"경기도 부천시 오정구 고리울로51번길 34, 고강빌딩 2층 201호 (고강동)",37.52869867,126.8222478
부천시,용인대S&S태권도장,"경기도 부천시 원미구 도약로 112, 101호 (중동, 왕성빌딩)",37.51097664,126.7618393
부천시,하늘합기스쿨중동점,"경기도 부천시 원미구 계남로 208, 3층 302호 (중동)",37.50695734,126.7721183
부천시,K브레인태권도장,"경기도 부천시 원미구 평천로 679, 119동 203호 (약대동)",37.51665129,126.7655629
부천시,아이베스트,"경기도 부천시 원미구 도약로 29, 에이스프라자 202호 (상동)",37.51266751,126.7526574
부천시,충호태권도장,"경기도 부천시 오정구 부천로476번길 64, 2층 (오정동)",37.52658362,126.7860629
부천시,파인태권도장,"경기도 부천시 오정구 소사로862번길 89, 2층 (원종동)",37.5289617,126.8070005
부천시,화랑합기도,"경기도 부천시 오정구 소사로 792, 3층 (원종동)",37.52681519,126.8052436
부천시,예전태권도,경기도 부천시 오정구 고리울로 92 (고강동),37.5269188,126.8262363
부천시,경희대 효(孝)태권도장,"경기도 부천시 소사구 중동로 48, 대우프라자 604호 (송내동)",37.48440179,126.7642273
부천시,연세태권도체육관,경기도 부천시 소사구 호현로 417-1  (소사본동),37.47511586,126.7919248
부천시,태비태권도,"경기도 부천시 원미구 계남로 104, 지하1층 (중동)",37.50845249,126.7603367
부천시,용인대석천태권도,"경기도 부천시 원미구 도약로 25, 403호 (상동)",37.51278875,126.7518754
부천시,꿈나무체육관(태권),경기도 부천시 소사구 송내대로30번길 82  (송내동),37.4857948,126.7578116
부천시,원미정도태권도장,"경기도 부천시 원미구 원미로 176, 2층 (원미동)",37.49823067,126.792623
부천시,한양태권도체육관,경기도 부천시 소사구 성주로 125-1 (송내동),37.47969913,126.7704262
부천시,한양대 왕호 태권도장,경기도 부천시 소사구 소사로201번길 54 (소사본동),37.47642661,126.7925571
부천시,탑 태권도장,"경기도 부천시 소사구 부광로 40, 201호 (괴안동, 노블하우스)",37.48132279,126.8142723
부천시,권영택유도교실,"경기도 부천시 소사구 소사로 143  (소사본동,2층)",37.47097313,126.7955262
부천시,부곡체육관,경기도 부천시 원미구 심중로114번길 35 (중동),37.49306854,126.7722758
부천시,극동태권도체육관,,37.4902138,126.7510487
부천시,금메달체육도장,,37.47702958,126.7819429
부천시,한국체대 다윗태권도,"경기도 부천시 오정구 역곡로504번길 56  (고강동,3층)",37.52907779,126.8192112
부천시,세종태권도체육관,경기도 부천시 원미구 장말로 345  (심곡동),37.49067564,126.7803983
부천시,파이널 유도 멀티짐 송내점,"경기도 부천시 원미구 상일로94번길 34, 지층 B101호 (상동)",37.49006074,126.7524981
부천시,키즈펀태권도,"경기도 부천시 소사구 경인로53번길 42, 301호 (송내동)",37.48546817,126.761785
부천시,청소년사랑터리더스클럽,"경기도 부천시 원미구 상동로 90,  411호 (상동,메가플러스)",37.50513002,126.7537282
부천시,SN boxing GYM,"경기도 부천시 소사구 중동로 71, 4층 (송내동)",37.48628564,126.7642314
부천시,대한검도 소사관,"경기도 부천시 소사구 옥길로 110-11, 801~2호 (옥길동)",37.46647479,126.8231831
부천시,김재경 복싱클럽,경기도 부천시 오정구 원종로 30  (원종동),37.523938,126.8033916
부천시,충무체육도장,경기도 부천시 원미구 부일로297번길 3  (상동),37.48856745,126.76301
부천시,국가대표 태비 태권도장,"경기도 부천시 원미구 조종로 27, 2층 (원미동)",37.49325359,126.7878509
부천시,박용호 트레이닝 연구소,"경기도 부천시 원미구 소향로 55-15, 승재밀레니엄오피스텔 208호 (상동)",37.50393975,126.7536495
부천시,나토얀 체육관,"경기도 부천시 오정구 소사로793번길 22, 3층동 3호호 (원종동,수정상가)",37.52668896,126.8037056
부천시,태풍체육관,경기도 부천시 소사구 경인로216번길 47 (심곡본동),37.48121441,126.7794032
부천시,봉황태권도장,경기도 부천시 소사구 은성로 57 (소사본동),37.47533565,126.7970347
부천시,원종검도관,"경기도 부천시 오정구 성곡로 65, 4층 (여월동)",37.51920821,126.797687
부천시,베스트 체대입시,경기도 부천시 소사구 경인옛로 27  (소사본동),37.48098363,126.7949346
부천시,부천검도관,"경기도 부천시 원미구 부일로 495, 3층 (심곡동)",37.48572126,126.7853548
부천시,평화태권도,"경기도 부천시 원미구 중동로 100, 508호 (중동, 아이파크상가)",37.48873821,126.7658249
부천시,예 검도관,"경기도 부천시 소사구 소사로 240, 지층 (소사본동)",37.47970871,126.7957722
부천시,피노키오 복싱,"경기도 부천시 원미구 부일로449번길 7, 3층 (심곡동)",37.48659916,126.7800075
부천시,신정태권도장,"경기도 부천시 소사구 안곡로 3, 정석빌딩5층 5층 (괴안동)",37.47896643,126.8028367
부천시,백호체육관,경기도 부천시 소사구 은성로 88  (소사본동),37.47499587,126.8005325
부천시,현 검도관,"경기도 부천시 소사구 소사동로 82, 센트럴프라자 301호 (소사본동)",37.47322238,126.8039531
부천시,금강태권도,"경기도 부천시 원미구 도약로 112  (중동,예일빌딩 1층)",37.51097664,126.7618393
부천시,태권도백호체육관,경기도 부천시 오정구 성지로102번길 38  (고강동),37.52807052,126.8133692
부천시,용인대한국태권도,"경기도 부천시 원미구 송내대로265번길 37, 201호 (상동, 아름다운프라자)",37.50703212,126.7566283
부천시,용인대신도태권도체육관,,37.49738443,126.7575385
부천시,해동검도장(검도),"경기도 부천시 소사구 소사로 102,  302호 (소사본동,복사골빌딩)",37.46789607,126.7979751
부천시,연세대태권도스포츠YTS본관,"경기도 부천시 원미구 역곡로20번길 49, 2층 (역곡동, 은하빌딩)",37.48788028,126.8135223
부천시,영웅체육관,경기도 부천시 소사구 소사로 146 (소사본동),37.47128147,126.79584
부천시,용인대타이곤태권도장,경기도 부천시 원미구 조종로20번길 33 (원미동),37.491733,126.786802
부천시,새솔태권도,"경기도 부천시 소사구 중동로 64, 상가동 103,104호 (송내동, 부천중동역푸르지오)",37.48432355,126.7661396
부천시,용인대신학유도관,"경기도 부천시 오정구 원종로9번길 59, 3층 (원종동)",37.52668126,126.8008763
부천시,화랑태권스쿨,경기도 부천시 오정구 삼작로 221  (내동),37.52032906,126.7861904
부천시,경희대힘찬태권도장,"경기도 부천시 원미구 수도로 190, 2층 (도당동)",37.51907578,126.7861232
부천시,역곡M복싱클럽,"경기도 부천시 소사구 경인로 512, 3층 (괴안동)",37.48416013,126.8123914
부천시,경기태권도,경기도 부천시 오정구 오정로232번길 26  (오정동),37.52768162,126.7857922
부천시,우리두리,"경기도 부천시 오정구 삼작로410번길 59, 2층 (원종동)",37.5170842,126.807382
부천시,용인대박사태권도,"경기도 부천시 원미구 지봉로 48  (역곡동,3층)",37.48610018,126.8050552
부천시,JTA 태권도장,"경기도 부천시 원미구 중동로 108-2, 204호 (중동, 팰리스카운티 중앙상가)",37.48996005,126.7680866
부천시,용인대유대태권도체육관,경기도 부천시 원미구 부흥로 198 (중동),37.49584181,126.7645336
부천시,삼손태권도,"경기도 부천시 소사구 성주로 239, 4층 (심곡본동)",37.47976671,126.7814529
부천시,캡틴 코리아 태권도장,"경기도 부천시 소사구 옥길로 123, 6층 (옥길동, 센타프라자)",37.46799411,126.8224909
부천시,고려대태권도전문도장,경기도 부천시 원미구 송내대로265번길 73  (상동),37.50728925,126.7545213
부천시,JTA합기도&줄넘기,"경기도 부천시 소사구 옥길로 14, 아이온타워 301호 (옥길동)",37.46079221,126.8146633
부천시,일신검도관,"경기도 부천시 원미구 신흥로 264, 4층 (중동)",37.5070865,126.775534
부천시,팀태권도&스포츠,"경기도 부천시 오정구 중동로 417, 401호 (삼정동)",37.5172007,126.7698575
부천시,범박태권도장,"경기도 부천시 소사구 범안로 141-10, 경원프라자 2층 (범박동)",37.46938875,126.8096091
부천시,경희태권도,"경기도 부천시 소사구 소사로159번길 6  (소사본동,2층)",37.47267505,126.7952501
부천시,웅무용인대태권도장,경기도 부천시 원미구 중동로364번길 42  (약대동),37.51262765,126.7722556
부천시,청도태권도체육관,"경기도 부천시 원미구 신흥로103번길 13, 2층 (심곡동)",37.49304668,126.7775248
부천시,소사체육관(태권),경기도 부천시 소사구 소사로170번길 62 (소사본동),37.47325599,126.7989654
부천시,중동신인복싱클럽,"경기도 부천시 원미구 석천로 171, 203~204호 (중동, 중동프라자)",37.50299495,126.7625175
부천시,대한검도 검학당,"경기도 부천시 원미구 송내대로265번길 67, 603호 (상동, 월드컵타운)",37.50724668,126.7549177
부천시,경희대 상동 태권도장,"경기도 부천시 원미구 장말로 107-2, 301호,302(일부)호 (상동)",37.49519831,126.7539062
부천시,경희대금성체육관,경기도 부천시 소사구 소사로 162 (소사본동),37.47267869,126.7958608
부천시,승리태권도장,"경기도 부천시 원미구 장말로 138, 꿈동산 상가동 2층 (상동)",37.49362512,126.7574286
부천시,고려태권도,"경기도 부천시 원미구 평천로 708, 6층 (약대동)",37.51486384,126.7694729
부천시,삼손복싱체육관,"경기도 부천시 소사구 송내대로 33  (송내동,5층)",37.48649341,126.7528164
부천시,경희대 펀 태권도장,"경기도 부천시 소사구 송내대로 16, 지107,108호 (송내동, 송내역파인푸르지오1단지)",37.48577415,126.7545315
부천시,부림체육관,"경기도 부천시 소사구 경인로120번길 14  (송내동,1층)",37.48344487,126.7683425
부천시,용승태권도체육관,"경기도 부천시 소사구 은성로62번길 111 (소사본동,3층)",37.47021054,126.7976368
부천시,경희대열정태권도,"경기도 부천시 원미구 삼작로256번길 61, 3층 (도당동)",37.51735968,126.7900209
부천시,진(JIN)복싱다이어트,"경기도 부천시 원미구 부흥로 224, 5층 (중동, 신한은행)",37.49553401,126.7672177
부천시,부천시청역PT MS24GYM,"경기도 부천시 원미구 길주로 189, 지하층 101일부호 (중동, 우신빌딩)",37.50519187,126.7635821
부천시,경희대번개태권도,경기도 부천시 범안로 130-21,37.47017238,126.8079734
부천시,장무진머슬짐,경기도 부천시 오정구 원종로 24  (원종동),37.52395943,126.8024408
부천시,국가대표 K  태권도장,"경기도 부천시 소사구 옥길로 116, 문영 퀸즈파크 A 209호 (옥길동)",37.4669495,126.8226586
부천시,준 복싱클럽,"경기도 부천시 원미구 소향로13번길 28-14, 405호 (상동, 맘모스빌딩)",37.50483656,126.750088
부천시,MTA 태권도장,"경기도 부천시 소사구 옥길로 121, 6층 601,602,603호 (옥길동, 씨티프라자)",37.46776787,126.8223346
부천시,동남체육관,,,
부천시,부천태권도체육관,"경기도 부천시 원미구 계남로 127, 4층 (중동)",37.50850537,126.763029
부천시,용인대 전진체육관,"경기도 부천시 소사구 은성로 66,  1호 (소사본동,3층)",37.47506183,126.7979759
부천시,역곡유도회관,"경기도 부천시 원미구 부일로 757, 지하층 (역곡동)",37.48677272,126.8137135
부천시,용인대 석사 해솔태권도장,"경기도 부천시 원미구 상일로 69, 2층 202,203,204호 (상동)",37.49220828,126.750022
부천시,도당체육관,"경기도 부천시 원미구 삼작로 270, 3층 (도당동)",37.52003648,126.7914892
부천시,한국체대리틀태권도,경기도 부천시 소사구 중동로70번길 15 (송내동),37.4863107,126.7653623
부천시,초석검도관,"경기도 부천시 원미구 부흥로 216, 2층 (중동)",37.49563795,126.766538
부천시,정우체육관,경기도 부천시 원미구 석천로60번길 17 (상동),37.49256616,126.7624843
부천시,도움태권도장,"경기도 부천시 원미구 수도로 200, 지하1층 (도당동)",37.51948765,126.7871603
부천시,화랑태권도,,,
부천시,우리아이 태권도,"경기도 부천시 오정구 역곡로482번길 47 (고강동,3층)",37.52680293,126.8186094
부천시,중앙태권도체육관,,37.4948247,126.7808675
부천시,백호태권도장,경기도 부천시 원미구 원미로 124 (원미동),37.49351789,126.7913326
부천시,태비한울태권도장,"경기도 부천시 원미구 옥산로 71, 꿈마을상가동 2층 201~203호 (중동, 꿈마을상가)",37.49988923,126.7806945
부천시,홍익 태권도,"경기도 부천시 원미구 조종로 28, 지하층 (원미동)",37.49296531,126.7878763
부천시,원광체육관,경기도 부천시 원미구 석천로44번길 51  (상동),37.49116875,126.7638781
부천시,점프스타 줄넘기,"경기도 부천시 원미구 삼작로256번길 61, 3층 (도당동)",37.51735968,126.7900209
부천시,태권도 영광체육관,"경기도 부천시 원미구 부일로191번길 26, 702호 (상동, 우신프라자)",37.48976724,126.7516979
부천시,건우태권도체육관,,37.52567899,126.8128592
부천시,트라이스톤GYM,경기도 부천시 원미구 부일로 473 (심곡동),37.48611989,126.7827155
부천시,부천현대체육관,"경기도 부천시 소사구 범안로 77, 부천 범박 힐스테이트 1단지 상가동 301호 (범박동)",37.47493636,126.8088003
부천시,다온태권도,"경기도 부천시 원미구 부일로 320, 302호 (중동)",37.48818666,126.7655476
부천시,M복싱클럽,경기도 부천시 소사구 은성로98번길 64 (소사본동),37.47236067,126.801507
부천시,파워점핑 소사,"경기도 부천시 소사구 부광로 19, 2층 (괴안동)",37.48303093,126.8135102
부천시,용인대 금메달 브레인 태권도장,"경기도 부천시 소사구 범안로 221, 헤리움타운 207호 (옥길동)",37.46264688,126.8127467
부천시,정인 태권도체육관,경기도 부천시 안곡로 292,37.49215818,126.8129176
부천시,경희대 한결 태권도장,"경기도 부천시 오정구 고리울로52번길 29, 203호 (고강동, DH(주상복합)빌딩)",37.5258916,126.8215715
부천시,행복한 동행 정진태권도장,"경기도 부천시 오정구 역곡로482번길 47, 3층 (고강동)",37.52680293,126.8186094
부천시,경희대 백마 참 태권도장,"경기도 부천시 오정구 고강로40번길 62, 2층 201호 (원종동, 주영캐슬)",37.52762753,126.8085068
부천시,자존감 태권도장,"경기도 부천시 원미구 소향로 35, 302호 (상동, 월드프라자)",37.50383666,126.7516027
부천시,신흥태권도장,"경기도 부천시 원미구 옥산로138번길 30, 2층 (춘의동, 광성아파트)",37.50550313,126.7819304
부천시,화랑태권도장,경기도 부천시 원미구 중동로 159  (중동),37.49409018,126.766949
부천시,한체대상일태권스쿨,"경기도 부천시 원미구 석천로60번길 17, 2층 (상동)",37.49256616,126.7624843
부천시,성무체육도장,경기도 부천시 원미구 부일로 340 (중동),37.48783096,126.7677794
부천시,새나라태권도장,"경기도 부천시 오정구 소사로794번길 27, 3층 (원종동)",37.52766953,126.8064466
부천시,베스트체대입시,경기도 부천시 소사구 범안로 133  (범박동),37.46984716,126.80939
부천시,으뜸합기도체육관,"경기도 부천시 소사구 은성로 62, 대원빌딩 2,3층 (소사본동)",37.47510515,126.7976815
부천시,GLH태권도장 3관,"경기도 부천시 원미구 조마루로 246, 301, 302호 (중동, 우성상가)",37.49791898,126.7710069
부천시,연세태권도장,"경기도 부천시 오정구 고리울로52번길 35  (고강동,2층)",37.52566536,126.8214151
부천시,백호 태권도,"경기도 부천시 오정구 까치로 86  (작동,2층)",37.514061,126.8067536
부천시,노블레스 태권도,"경기도 부천시 소사구 중동로70번길 15, 2층 (송내동)",37.4863107,126.7653623
부천시,경희체육관,경기도 부천시 오정구 상오정로 24  (오정동),37.523927,126.7864504
부천시,TWT 더위닝팀,"경기도 부천시 원미구 부흥로 2, 203,204호 (상동, 송림프라자)",37.49700173,126.7426886
부천시,명성체육관,,,
부천시,부천풍산복싱체육관,"경기도 부천시 소사구 경인로 183, 6층 (심곡본동)",37.48411269,126.7757898
부천시,휘트니스체육관,경기도 부천시 원미구 중동로248번길 86  (중동),37.50094492,126.7735117
부천시,엘리트 합기도특공무술&태권도,"경기도 부천시 소사구 옥길로 113, 상림프라자 602,603호 (옥길동)",37.46733343,126.8220219
부천시,올림픽태권도장,"경기도 부천시 원미구 중동로 326, 단지내상가동 302호 (중동)",37.50877404,126.7700075
부천시,파이널 유도 멀티짐,"경기도 부천시 소사구 경인로 132, 4층 (송내동)",37.48374274,126.7698665
부천시,용인대 진성태권도,"경기도 부천시 오정구 원종로 64  (원종동,부천프라자5층)",37.52380576,126.8069577
부천시,Fine Taekwondo,"경기도 부천시 오정구 소사로808번길 51  (원종동,2층)",37.52860517,126.8076829
부천시,부천검도관,경기도 부천시 원미구 부흥로 370 (심곡동),37.49178802,126.7824916
부천시,호랑이태권도,"경기도 부천시 원미구 상동로 113, 604~605호 (상동, 승재프라자)",37.50746915,126.7530373
부천시,대광태권도,"경기도 부천시 오정구 소사로 779, 401호 (원종동)",37.52566642,126.8045526
부천시,대학태권도체육관,경기도 부천시 소사구 경인로134번길 52  (송내동),37.48177791,126.7698857
부천시,동양태권도장,경기도 부천시 소사구 심곡로67번길 71  (심곡본동),37.47733496,126.7788071
부천시,연세송일태권도체육관,경기도 부천시 소사구 경인로60번길 20  (송내동),37.48280006,126.761766
부천시,관우체육관,"경기도 부천시 소사구 심곡로 71, 3층 (심곡본동)",37.47768131,126.775015
부천시,골드레슬링,"경기도 부천시 원미구 부일로449번길 21, GL빌딩 4층 (심곡동)",37.4872216,126.7800921
부천시,체대전진태권도,경기도 부천시 원미구 길주로 273  (중동),37.50398732,126.7728373
부천시,설악태권도아카데미,경기도 부천시 원미구 중동로 326 (중동),37.50877404,126.7700075
부천시,마스터유도관,"경기도 부천시 소사구 범안로219번길 95, 102호 (옥길동)",37.46643336,126.8128817
부천시,데일리짐복싱,"경기도 부천시 소사구 중동로 48, 9층 902호 (송내동)",37.48440179,126.7642273
부천시,진영체육관,경기도 부천시 소사구 호현로387번길 27  (소사본동),37.47223542,126.7910699
부천시,역곡유도회관,경기도 부천시 원미구 역곡로14번길 29  (역곡동),37.48703759,126.8127609
부천시,국제태권도체육관,"경기도 부천시 원미구 부천로263번길 18  (도당동,2층)",37.50744988,126.7848762
부천시,경희대석사등룡태권도장,"경기도 부천시 오정구 삼작로 338, 3층 (여월동)",37.51979465,126.7992997
부천시,역곡태권도,"경기도 부천시 원미구 지봉로 48, 3층 (역곡동, 거남빌딩)",37.48610018,126.8050552
부천시,복사체육도장(태권),경기도 부천시 소사구 소사로148번길 16  (소사본동),37.4713484,126.796484
부천시,태권도필승도장,경기도 부천시 오정구 삼작로396번길 18-1 (원종동),37.51905583,126.8054513
부천시,혜성합기도 체육관,"경기도 부천시 원미구 역곡로 49, 3층 301호 (역곡동)",37.48940798,126.8096398
부천시,히트앤핏,"경기도 부천시 원미구 상동로 105, 현해프라자 2층 204호 (상동)",37.50669254,126.7528075
부천시,검도스쿨중동점,"경기도 부천시 원미구 길주로 273, 605~606호 (중동)",37.50398732,126.7728373
부천시,신동아체육관,경기도 부천시 소사구 은성로 36  (소사본동),37.47509563,126.7945715
부천시,검도스쿨원미관,경기도 부천시 원미구 소향로 25  (상동),37.50396598,126.7506737
부천시,위너태권아카데미 태권도장,"경기도 부천시 소사구 소안로 10, 동문밀리언상가 1층 (소사본동)",37.47571131,126.8011026
부천시,박사경희대태권도교육관 상인초점,"경기도 부천시 원미구 도약로 54, 202, 205, 206호 (상동)",37.51190856,126.7552221
부천시,원미금강태권도,"경기도 부천시 원미구 원미로 98, 단지내상가동 2층 204,502호 (원미동, 풍림아파트)",37.49137097,126.7910475
부천시,쌍호태권도장,"경기도 부천시 오정구 역곡로482번길 51, 3,4층 (고강동)",37.52675904,126.8188136
부천시,송내정도태권도장,경기도 부천시 소사구 성주로68번가길 4 (송내동),37.47943474,126.764129
부천시,거북진호,경기도 부천시 원미구 옥산로138번길 8  (춘의동),37.50574882,126.7808306
부천시,마스터유도관 중동점,"경기도 부천시 원미구 길주로 243, 제일프라자 303호 (중동)",37.50443589,126.7695745
부천시,비전 태권도장,"경기도 부천시 오정구 원종로 106  (고강동,4층)",37.5238975,126.8118571
부천시,홍익태권도,경기도 부천시 소사구 경인로134번길 34 (송내동),37.48251732,126.769935
부천시,대무관,"경기도 부천시 소사구 범안로 60, 세경프라자 202~203호호 (괴안동)",37.47638177,126.8078143
부천시,반달태글리쉬,경기도 부천시 원미구 부일로205번길 47  (상동),37.49083091,126.7531352
부천시,부천김진호복싱남여다이어트,"경기도 부천시 원미구 석천로169번길 30, 303호 (중동, 새롬프라자)",37.5030145,126.7613181
부천시,부광태권도,"경기도 부천시 원미구 부흥로 407  (심곡동,3층)",37.48970924,126.7860181
부천시,경희대 최강 태권도장,"경기도 부천시 원미구 부흥로 100-1, 201~202호 (상동)",37.49630375,126.7533974
부천시,예전태권도체육관,경기도 부천시 오정구 역곡로482번길 163-3  (고강동),37.52479053,126.8244673
부천시,상지올림픽체육관,경기도 부천시 원미구 석천로78번길 55 (중동),37.49410893,126.764166
부천시,퍼펙복싱,경기도 부천시 소사구 성주로 239 (심곡본동),37.47976671,126.7814529
부천시,건무관(태권도),경기도 부천시 소사구 중동로 71  (송내동),37.48628564,126.7642314
부천시,경희대HERO's태권도교육관,"경기도 부천시 오정구 여월로 70, 201호 (여월동, 두오파크프라자)",37.51138255,126.8065068
부천시,검도교실부천일검관,경기도 부천시 원미구 부천로54번길 26  (심곡동),37.48864925,126.7851233
부천시,태양복싱 다이어트,"경기도 부천시 오정구 성지로102번길 38, 지층 (고강동)",37.52807052,126.8133692
부천시,엘리트 합기도&태권도,"경기도 부천시 소사구 옥길로 113, 상림프라자 602~603호 (옥길동)",37.46733343,126.8220219
부천시,연세대꿈나무태권도장,"경기도 부천시 소사구 성주로200번길 19, 아람빌딩 (심곡본동)",37.47753159,126.7785338
부천시,중동태권도,"경기도 부천시 원미구 부흥로 256, 502~503호 (중동, 계남아카데미빌딩)",37.49502534,126.7709558
부천시,인성체육관,"경기도 부천시 소사구 은성로 132,  301호 (소사본동,제일프라자)",37.47306168,126.8042147
부천시,국민엘리트체육관,경기도 부천시 원미구 원미로31번길 6  (심곡동),37.48567127,126.7890201
부천시,용인대 성곡유도관,"경기도 부천시 오정구 성곡로 4, B1호 (여월동)",37.51628386,126.8031007
부천시,꿈나무태권도장,"경기도 부천시 소사구 범안로 118  (범박동,현대홈타운제상가동3층301호)",37.47136799,126.8089689
부천시,새나라태권도장,"경기도 부천시 소사구 범안로 118, 영플러스(범박) 301,302호 (범박동)",37.47136799,126.8089689
부천시,한국태권도장,경기도 부천시 오정구 성곡로 118-15  (오정동),37.52299289,126.7960106
부천시,용인대도전체육관(태권도),"경기도 부천시 원미구 장말로 188, 301호 (상동)",37.49283014,126.7629003
부천시,쿠바복싱다이어트 클럽 2관,"경기도 부천시 원미구 부천로40번길 18, 3층 (심곡동)",37.48763555,126.7844317
부천시,무림검도관(검도),경기도 부천시 소사구 성주로 244-1  (심곡본동),37.48021075,126.7818446
부천시,청무검도관,경기도 부천시 원미구 조마루로285번길 60  (중동),37.500072,126.7752058
부천시,명동체육관,"경기도 부천시 원미구 석천로44번길 51, 3층 (상동)",37.49116875,126.7638781
부천시,명문체육관,"경기도 부천시 원미구 장말로 208, 3층 (상동)",37.49259054,126.7649501
부천시,신우체육관(태권),경기도 부천시 소사구 호현로 463  (소사본동),37.47924124,126.7929604
부천시,용인대타이곤태권도장,경기도 부천시 송내대로265번길 73,37.50728925,126.7545213
부천시,상동검도관,"경기도 부천시 원미구 소향로 35, 501호 (상동)",37.50383666,126.7516027
부천시,다윗태권스쿨,"경기도 부천시 원미구 원미로 22, 4층 (심곡동)",37.48458199,126.7892453
부천시,하늘합기스쿨,"경기도 부천시 원미구 상일로 69, 2층 206, 207, 208, 209호 (상동)",37.49220828,126.750022
